cliente_id;nombre_cliente;segmento_cliente;ciudad;edad;ingreso_estimado;producto;saldo_producto;cupo_credito;fecha_vencimiento;fecha_movimiento;categoria_consumo;monto_consumo;canal;estado_producto
C000253;Cliente 0253;Pyme;Guayaquil;18,0;785,98;Tarjeta De Crédito;155,32;1400,0;2026-11-10;2025-06-07;Health;64,3;Web;Activo
C001218;Cliente 1218;Mass;Loja;53,0;423,55;Crédito Hipotecario;95939,09;0,0;2031-10-09;2025-03-31;No Aplica;0,0;Branch;Activo
C002150;Cliente 2150;Mass;Quito;34,0;1421,96;Tarjeta De Crédito;453,54;2800,0;2026-11-18;2026-03-13;Others;89,62;Branch;Activo
C001444;Cliente 1444;Mass;Loja;38,0;704,13;Tarjeta De Crédito;335,03;1000,0;2030-02-19;2025-10-10;Supermarket;42,54;Pos;Activo
C001249;Cliente 1249;Mass;Guayaquil;43,0;1156,61;Tarjeta De Crédito;1121,15;2000,0;2027-12-03;2026-06-01;Entertainment;34,4;Pos;Activo
C000733;Cliente 0733;Mass;Quito;52,0;1981,25;Tarjeta De Crédito;1502,77;2900,0;2028-03-05;2025-05-14;Food;194,49;Pos;Activo
C001866;Cliente 1866;Affluent;Quito;42,0;1648,48;Tarjeta De Crédito;22,86;2300,0;2029-04-12;2026-02-26;Streaming;187,17;Pos;Activo
C002113;Cliente 2113;Pyme;Guayaquil;42,0;2592,0;Tarjeta De Crédito;3201,67;7600,0;2027-03-21;2026-06-21;Technology;14,08;Pos;Activo
C000820;Cliente 0820;Mass;Loja;32,0;597,97;Tarjeta De Crédito;522,93;1000,0;2026-12-05;2026-03-15;Supermarket;22,62;Web;Activo
C001816;Cliente 1816;Premium;Ambato;47,0;4787,17;Tarjeta De Crédito;4695,56;5500,0;2027-03-10;2026-06-23;Education;123,14;Pos;Activo
C001520;Cliente 1520;Mass;Manta;27,0;910,19;Cuenta De Ahorros;-100,0;0,0;;2025-02-07;No Aplica;0,0;App;Activo
C000455;Cliente 0455;Joven;Cuenca;54,0;460,22;Crédito De Consumo;3838,16;0,0;2029-11-05;2025-09-01;No Aplica;0,0;App;Activo
C000014;Cliente 0014;Mass;Quito;18,0;731,54;Tarjeta De Crédito;0,0;1500,0;2029-04-04;2025-09-03;Technology;31,08;Pos;Activo
C001150;Cliente 1150;Mass;Ambato;22,0;1170,43;Cuenta De Ahorros;3221,0;0,0;;2026-03-10;No Aplica;0,0;Branch;Activo
C001769;Cliente 1769;Premium;Ambato;43,0;5077,58;Tarjeta De Crédito;0,0;14300,0;2029-06-19;2025-10-19;Travel;140,77;Pos;Activo
C001478;Cliente 1478;Affluent;Cuenca;38,0;2281,94;Tarjeta De Crédito;1726,96;4900,0;2027-02-15;2025-10-07;Travel;242,0;Branch;Activo
C000544;Cliente 0544;Pyme;Cuenca;43,0;1371,56;Tarjeta De Crédito;103,85;1800,0;2030-01-26;2025-06-23;Education;206,23;Branch;Activo
C000100;Cliente 0100;Mass;Cuenca;46,0;870,1;Cuenta Corriente;928,74;0,0;;2025-10-04;No Aplica;0,0;App;Activo
C001680;Cliente 1680;Premium;Quito;46,0;4316,87;Crédito Vehicular;19083,52;0,0;2031-06-26;2025-05-13;No Aplica;0,0;Branch;Activo
C001906;Cliente 1906;Affluent;Manta;22,0;1077,1;Tarjeta De Crédito;283,28;3000,0;2027-12-21;2025-07-21;Streaming;18,21;Atm;Activo
C000267;Cliente 0267;Mass;Manta;37,0;683,73;Crédito De Consumo;3521,47;0,0;2028-02-08;2025-07-23;No Aplica;0,0;Web;Activo
C000386;Cliente 0386;Premium;Guayaquil;27,0;4837,81;Cuenta De Ahorros;8320,06;0,0;;2025-07-29;No Aplica;0,0;Web;Activo
C000389;Cliente 0389;Pyme;Ambato;32,0;3594,14;Cuenta De Ahorros;13109,47;0,0;;2026-08-14;No Aplica;0,0;Web;Activo
C000135;Cliente 0135;Premium;Quito;18,0;4219,85;Tarjeta De Crédito;7602,46;10400,0;2029-04-10;2026-06-03;Travel;330,22;Web;Activo
C000517;Cliente 0517;Joven;Quito;36,0;542,35;Cuenta Corriente;564,27;0,0;;2025-01-11;No Aplica;0,0;Branch;Activo
C001119;Cliente 1119;Mass;Quito;40,0;481,02;Tarjeta De Crédito;380,01;800,0;2029-08-30;2026-06-09;Technology;6,92;Pos;Activo
C002125;Cliente 2125;Pyme;Manta;40,0;2420,55;Cuenta De Ahorros;9564,65;0,0;;2026-03-10;No Aplica;0,0;Branch;Activo
C000456;Cliente 0456;Mass;Manta;25,0;1534,2;Tarjeta De Crédito;287,99;3000,0;2028-09-07;2026-06-10;Supermarket;211,64;Pos;Activo
C000253;Cliente 0253;Pyme;Guayaquil;18,0;785,98;Cuenta De Ahorros;3313,7;0,0;;2026-06-17;No Aplica;0,0;Branch;Activo
C000227;Cliente 0227;Mass;Cuenca;23,0;1267,59;Tarjeta De Crédito;293,18;3000,0;2028-10-28;2026-04-02;Fuel;29,75;Web;Activo
C000972;Cliente 0972;Mass;Guayaquil;41,0;621,8;Tarjeta De Crédito;251,03;1500,0;2030-07-07;2026-04-28;Health;8,47;Web;Activo
C001702;Cliente 1702;Affluent;Quito;35,0;2437,35;Tarjeta De Crédito;2017,11;5500,0;2028-07-11;2025-01-17;Education;97,89;Pos;Activo
C000941;Cliente 0941;Affluent;Ambato;18,0;2785,3;Cuenta De Ahorros;-100,0;0,0;;2025-10-12;No Aplica;0,0;Web;Activo
C000031;Cliente 0031;Joven;Quito;48,0;1683,31;Crédito Vehicular;33426,48;0,0;2027-03-02;2026-03-04;No Aplica;0,0;Branch;Activo
C001862;Cliente 1862;Joven;Ambato;64,0;681,23;Tarjeta De Crédito;567,0;1800,0;2027-07-30;2026-05-15;Food;35,69;Web;Activo
C000788;Cliente 0788;Affluent;Guayaquil;21,0;2639,21;Tarjeta De Crédito;3181,07;5200,0;2027-10-22;2025-07-29;Supermarket;172,18;Web;Activo
C000958;Cliente 0958;Mass;Quito;42,0;1104,1;Cuenta De Ahorros;382,65;0,0;;2026-07-17;No Aplica;0,0;App;Activo
C001879;Cliente 1879;Mass;Loja;39,0;1401,53;Tarjeta De Crédito;138,89;2000,0;2027-11-05;2025-02-08;Food;29,79;Pos;Activo
C001976;Cliente 1976;Mass;Quito;28,0;858,11;Tarjeta De Crédito;0,0;1400,0;2027-11-10;2026-08-27;Others;51,58;App;Activo
C000212;Cliente 0212;Premium;Guayaquil;41,0;7047,97;Crédito Hipotecario;86624,06;0,0;2026-12-11;2025-05-27;No Aplica;0,0;Branch;Activo
C001666;Cliente 1666;Premium;Guayaquil;32,0;5118,06;Tarjeta De Crédito;0,0;9300,0;2029-06-05;2025-03-28;Others;272,97;Branch;Activo
C000459;Cliente 0459;Joven;Guayaquil;47,0;838,89;Tarjeta De Crédito;271,07;1800,0;2028-02-23;2026-01-14;Streaming;176,78;App;Activo
C000403;Cliente 0403;Pyme;Quito;38,0;3338,95;Tarjeta De Crédito;2038,81;6200,0;2030-07-09;2026-06-29;Entertainment;101,35;Pos;Activo
C000862;Cliente 0862;Affluent;Cuenca;44,0;1780,04;Cuenta Corriente;2277,99;0,0;;2025-01-19;No Aplica;0,0;Web;Activo
C000487;Cliente 0487;Mass;Quito;23,0;484,15;Tarjeta De Crédito;613,99;1100,0;2027-08-10;2025-08-20;Streaming;250,12;Web;Activo
C002057;Cliente 2057;Mass;Loja;39,0;1007,56;Crédito Hipotecario;75615,48;0,0;2029-08-22;2025-03-29;No Aplica;0,0;App;Activo
C000770;Cliente 0770;Pyme;Quito;45,0;5100,35;Tarjeta De Crédito;2831,21;8900,0;2027-07-07;2026-03-25;Travel;136,67;Web;Activo
C001018;Cliente 1018;Premium;Guayaquil;37,0;3183,46;Tarjeta De Crédito;1541,15;4800,0;2027-10-19;2026-04-24;Others;34,54;Web;Activo
C001373;Cliente 1373;Joven;Guayaquil;57,0;502,21;Crédito Vehicular;38261,64;0,0;2027-09-24;2026-02-14;No Aplica;0,0;Branch;Activo
C001604;Cliente 1604;Mass;Guayaquil;21,0;1058,16;Crédito Vehicular;23759,75;0,0;2030-08-21;2026-07-01;No Aplica;0,0;Branch;Activo
C001320;Cliente 1320;Pyme;Cuenca;38,0;7250,0;Tarjeta De Crédito;4132,67;14300,0;2029-11-13;2025-08-13;Health;98,12;Web;Activo
C001696;Cliente 1696;Joven;Quito;32,0;592,94;Tarjeta De Crédito;717,88;1500,0;2028-03-06;2026-02-25;Streaming;56,31;Pos;Activo
C000052;Cliente 0052;Mass;Cuenca;47,0;492,23;Cuenta De Ahorros;211,2;0,0;;2025-12-06;No Aplica;0,0;App;Activo
C000056;Cliente 0056;Affluent;Ambato;56,0;2546,17;Crédito De Consumo;17959,08;0,0;2031-05-04;2026-07-22;No Aplica;0,0;Branch;Activo
C001594;Cliente 1594;Affluent;Quito;30,0;2466,54;Tarjeta De Crédito;1812,94;3600,0;2027-11-24;2026-04-08;Entertainment;95,26;Atm;Activo
C000984;Cliente 0984;Joven;Quito;35,0;425,47;Tarjeta De Crédito;0,0;900,0;2029-09-22;2025-09-27;Food;10,95;Pos;Activo
C002154;Cliente 2154;Affluent;Guayaquil;29,0;3785,79;Tarjeta De Crédito;256,5;7200,0;2030-01-06;2025-08-08;Supermarket;277,62;Pos;Activo
C001884;Cliente 1884;Pyme;Guayaquil;20,0;3923,69;Crédito Hipotecario;104963,03;0,0;2028-11-11;2025-09-17;No Aplica;0,0;Branch;Activo
C001245;Cliente 1245;Affluent;Guayaquil;52,0;2084,4;Tarjeta De Crédito;1534,94;5600,0;2029-10-31;2026-06-08;Streaming;279,48;App;Activo
C000142;Cliente 0142;Premium;Guayaquil;20,0;7922,7;Crédito Hipotecario;27229,85;0,0;2031-03-28;2025-04-13;No Aplica;0,0;Branch;Activo
C001001;Cliente 1001;Joven;Guayaquil;37,0;353,12;Tarjeta De Crédito;268,57;900,0;2028-08-29;2025-08-14;Others;5,05;Pos;Activo
C000548;Cliente 0548;Premium;Guayaquil;33,0;2792,79;Tarjeta De Crédito;1593,14;7200,0;2030-09-19;2025-11-21;Food;134,11;App;Activo
C002100;Cliente 2100;Mass;Quito;57,0;1282,6;Tarjeta De Crédito;509,71;2200,0;2027-10-18;2025-05-21;Technology;30,51;Branch;Activo
C001203;Cliente 1203;Joven;Quito;43,0;514,92;Crédito Vehicular;19983,04;0,0;2027-02-10;2025-04-03;No Aplica;0,0;Web;Activo
C000357;Cliente 0357;Mass;Ambato;41,0;530,21;Tarjeta De Crédito;600,32;1300,0;2030-04-08;2026-03-27;Food;21,45;Web;Activo
C001837;Cliente 1837;Pyme;Guayaquil;32,0;3113,53;Tarjeta De Crédito;1131,03;3900,0;2027-11-16;2026-02-15;Travel;319,74;Web;Activo
C002078;Cliente 2078;Mass;Quito;37,0;1083,17;Tarjeta De Crédito;917,51;2100,0;2029-10-18;2025-01-03;Entertainment;84,36;Web;Activo
C002001;Cliente 2001;Affluent;Quito;52,0;2435,69;Tarjeta De Crédito;2911,94;6700,0;2030-03-14;2025-12-22;Travel;842,37;Web;Activo
C000010;Cliente 0010;Mass;Quito;45,0;695,13;Tarjeta De Crédito;270,43;2000,0;2027-12-19;2025-02-12;Supermarket;29,73;Pos;Activo
C000179;Cliente 0179;Affluent;Ambato;23,0;1926,31;Tarjeta De Crédito;754,83;4200,0;2029-07-25;2026-06-22;Technology;219,48;Web;Activo
C001355;Cliente 1355;Mass;Quito;50,0;1164,09;Tarjeta De Crédito;1737,63;2800,0;2028-01-18;2026-04-12;Entertainment;42,25;Pos;Activo
C000167;Cliente 0167;Mass;Quito;51,0;752,33;Tarjeta De Crédito;264,81;2200,0;2027-10-17;2026-04-06;Others;70,32;Branch;Activo
C000217;Cliente 0217;Affluent;Cuenca;40,0;1401,83;Tarjeta De Crédito;1795,5;4200,0;2026-12-12;2026-02-17;Food;190,49;App;Activo
C001318;Cliente 1318;Mass;Loja;45,0;689,42;Crédito Vehicular;25107,67;0,0;2029-02-06;2026-06-15;No Aplica;0,0;Atm;Activo
C001209;Cliente 1209;Affluent;Guayaquil;22,0;2089,7;Tarjeta De Crédito;2066,54;4900,0;2027-02-05;2026-01-25;Technology;71,35;App;Activo
C001558;Cliente 1558;Mass;Cuenca;18,0;774,4;Crédito Vehicular;33563,25;0,0;2030-10-22;2025-07-17;No Aplica;0,0;Web;Activo
C000444;Cliente 0444;Affluent;Guayaquil;78,0;1084,38;Tarjeta De Crédito;1902,18;2800,0;2029-04-04;2026-07-01;Supermarket;71,77;Pos;Activo
C001204;Cliente 1204;Affluent;Guayaquil;24,0;1669,62;Tarjeta De Crédito;621,41;2200,0;2028-06-06;2026-03-03;Technology;12,32;App;Activo
C001624;Cliente 1624;Mass;Guayaquil;37,0;913,64;Tarjeta De Crédito;390,01;2200,0;2030-08-04;2026-05-20;Technology;204,72;Web;Activo
C000722;Cliente 0722;Affluent;Guayaquil;47,0;2116,37;Tarjeta De Crédito;1879,85;5100,0;2027-12-19;2026-08-31;Food;80,13;Web;Activo
C001251;Cliente 1251;Mass;Guayaquil;29,0;1349,65;Tarjeta De Crédito;1143,61;2300,0;2029-10-15;2025-02-15;Entertainment;100,24;Web;Activo
C000444;Cliente 0444;Affluent;Guayaquil;78,0;1084,38;Tarjeta De Crédito;1902,18;2800,0;2029-04-04;2025-08-28;Others;101,57;Web;Activo
C001062;Cliente 1062;Mass;Quito;59,0;1040,99;Crédito Hipotecario;52720,85;0,0;2027-02-27;2025-05-25;No Aplica;0,0;Atm;Activo
C000717;Cliente 0717;Mass;Quito;28,0;539,88;Tarjeta De Crédito;415,72;1100,0;2028-08-23;2026-01-14;Supermarket;8,87;Pos;Activo
C001755;Cliente 1755;Mass;Loja;46,0;2462,35;Tarjeta De Crédito;1680,75;4800,0;2029-11-23;2026-02-06;Supermarket;86,56;Web;Activo
C000217;Cliente 0217;Affluent;Cuenca;40,0;1401,83;Tarjeta De Crédito;1795,5;4200,0;2026-12-12;2025-06-26;Food;153,18;App;Activo
C001741;Cliente 1741;Pyme;Cuenca;39,0;2398,95;Cuenta Corriente;3521,84;0,0;;2026-04-26;No Aplica;0,0;Branch;Activo
C000008;Cliente 0008;Pyme;Ambato;44,0;3050,52;Tarjeta De Crédito;990,27;6200,0;2030-07-08;2025-12-06;Others;106,31;Pos;Activo
C001269;Cliente 1269;Mass;Quito;34,0;1159,74;Tarjeta De Crédito;1814,05;2600,0;2028-09-25;2025-09-14;Travel;81,37;Pos;Activo
C001353;Cliente 1353;Mass;Quito;46,0;1316,39;Tarjeta De Crédito;568,14;2600,0;2028-01-16;2026-06-10;Travel;75,33;App;Activo
C000656;Cliente 0656;Mass;Quito;26,0;1107,83;Cuenta De Ahorros;784,96;0,0;;2025-10-22;No Aplica;0,0;App;Activo
C000518;Cliente 0518;Mass;Guayaquil;30,0;428,44;Cuenta De Ahorros;2507,28;0,0;;2026-08-09;No Aplica;0,0;Branch;Activo
C001676;Cliente 1676;Mass;Guayaquil;43,0;566,8;Tarjeta De Crédito;237,94;600,0;2027-10-07;2026-03-27;Food;16,43;App;Activo
C001070;Cliente 1070;Affluent;Quito;56,0;1492,52;Cuenta Corriente;5976,71;0,0;;2025-09-13;No Aplica;0,0;Branch;Activo
C000124;Cliente 0124;Joven;Guayaquil;56,0;561,33;Tarjeta De Crédito;127,69;600,0;2029-05-17;2025-01-20;Streaming;8,56;Atm;Activo
C001528;Cliente 1528;Mass;Ambato;25,0;1036,7;Crédito Hipotecario;71292,7;0,0;2030-03-13;2026-08-21;No Aplica;0,0;App;Activo
C000991;Cliente 0991;Affluent;Guayaquil;42,0;1981,67;Tarjeta De Crédito;1444,03;3400,0;2028-02-27;2026-01-02;Entertainment;559,36;App;Activo
C001760;Cliente 1760;Affluent;Quito;41,0;4465,65;Tarjeta De Crédito;3010,08;6900,0;2028-03-17;2025-12-30;Technology;206,0;App;Activo
C000349;Cliente 0349;Mass;Guayaquil;26,0;1247,85;Tarjeta De Crédito;509,68;2200,0;2029-11-23;2025-12-08;Others;306,6;Pos;Activo
C000439;Cliente 0439;Mass;Guayaquil;41,0;828,51;Tarjeta De Crédito;304,12;1500,0;2028-09-04;2025-08-20;Others;26,91;Web;Activo
C000101;Cliente 0101;Mass;Quito;34,0;2125,11;Tarjeta De Crédito;1867,42;3300,0;2027-11-14;2025-06-29;Supermarket;201,54;Pos;Activo
C000583;Cliente 0583;Affluent;Loja;36,0;1577,87;Tarjeta De Crédito;1185,64;2200,0;2028-09-08;2025-11-18;Supermarket;149,17;Pos;Activo
C000878;Cliente 0878;Pyme;Manta;43,0;2773,93;Crédito Vehicular;27978,59;0,0;2030-09-23;2025-02-17;No Aplica;0,0;Atm;Activo
C001962;Cliente 1962;Mass;Guayaquil;29,0;841,15;Tarjeta De Crédito;874,35;2100,0;2026-12-09;2025-06-15;Health;121,34;App;Activo
C000961;Cliente 0961;Mass;Quito;37,0;1041,35;Tarjeta De Crédito;315,12;2100,0;2029-05-20;2025-04-16;Supermarket;80,08;App;Activo
C001185;Cliente 1185;Joven;Quito;34,0;602,55;Tarjeta De Crédito;662,06;1100,0;2028-06-02;2026-03-05;Technology;44,09;Pos;Activo
C001031;Cliente 1031;Joven;Manta;22,0;611,7;Cuenta De Ahorros;1269,88;0,0;;2025-04-05;No Aplica;0,0;App;Activo
C002120;Cliente 2120;Mass;Manta;66,0;1093,13;Tarjeta De Crédito;1116,87;2100,0;2030-02-28;2025-12-01;Food;42,63;App;Activo
C000385;Cliente 0385;Affluent;Guayaquil;42,0;3141,0;Tarjeta De Crédito;3524,34;4900,0;2028-08-20;2025-03-10;Travel;249,69;App;Activo
C001667;Cliente 1667;Mass;Quito;31,0;1590,19;Tarjeta De Crédito;521,75;2300,0;2027-02-22;2026-01-02;Travel;25,49;Pos;Activo
C001921;Cliente 1921;Mass;Guayaquil;23,0;665,21;Tarjeta De Crédito;199,16;1300,0;2027-11-04;2026-08-31;Health;177,15;Pos;Activo
C000480;Cliente 0480;Mass;Cuenca;41,0;430,22;Tarjeta De Crédito;140,77;500,0;2028-12-25;2025-06-25;Travel;9,24;Pos;Activo
C001711;Cliente 1711;Premium;Desconocida;36,0;3569,95;Tarjeta De Crédito;1072,58;7100,0;2029-01-30;2025-03-03;Supermarket;314,58;Pos;Activo
C001545;Cliente 1545;Premium;Quito;18,0;4769,77;Crédito Vehicular;9810,06;0,0;2030-10-23;2026-06-13;No Aplica;0,0;Branch;Activo
C001392;Cliente 1392;Mass;Ambato;45,0;1380,09;Tarjeta De Crédito;632,9;1400,0;2028-09-24;2026-01-03;Travel;160,79;Pos;Activo
C001928;Cliente 1928;Mass;Cuenca;41,0;847,45;Tarjeta De Crédito;748,49;1500,0;2029-08-15;2025-06-27;Food;44,63;App;Activo
C001395;Cliente 1395;Joven;Guayaquil;44,0;438,86;Tarjeta De Crédito;109,65;500,0;2027-01-10;2025-08-04;Technology;50,05;Web;Activo
C001663;Cliente 1663;Premium;Quito;33,0;3135,17;Cuenta Corriente;7710,28;0,0;;2025-02-19;No Aplica;0,0;Branch;Activo
C000255;Cliente 0255;Mass;Cuenca;50,0;421,85;Crédito De Consumo;3170,44;0,0;2027-05-13;2025-01-24;No Aplica;0,0;Branch;Activo
C001260;Cliente 1260;Affluent;Loja;18,0;3567,11;Tarjeta De Crédito;0,0;7900,0;2028-04-15;2026-04-22;Technology;100,49;Pos;Activo
C001285;Cliente 1285;Mass;Quito;36,0;681,98;Tarjeta De Crédito;348,8;900,0;2030-08-13;2025-06-01;Food;35,55;Pos;Activo
C001013;Cliente 1013;Affluent;Guayaquil;31,0;1407,83;Tarjeta De Crédito;669,04;2800,0;2027-05-21;2026-05-02;Travel;230,45;Pos;Activo
C001658;Cliente 1658;Mass;Quito;39,0;743,63;Tarjeta De Crédito;518,37;1500,0;2028-06-07;2025-11-10;Food;156,1;Web;Activo
C000382;Cliente 0382;Premium;Loja;39,0;4263,31;Crédito Vehicular;7383,65;0,0;2029-12-22;2026-06-07;No Aplica;0,0;Branch;Activo
C000218;Cliente 0218;Joven;Guayaquil;27,0;567,27;Crédito Hipotecario;97820,36;0,0;2027-06-06;2026-06-01;No Aplica;0,0;Web;Activo
C001692;Cliente 1692;Mass;Guayaquil;23,0;559,7;Tarjeta De Crédito;155,34;900,0;2029-09-23;2025-06-19;Supermarket;46,73;Pos;Activo
C001913;Cliente 1913;Joven;Guayaquil;18,0;528,08;Tarjeta De Crédito;153,78;600,0;2028-05-21;2025-04-04;Travel;19,63;Pos;Activo
C002141;Cliente 2141;Premium;Ambato;43,0;7267,33;Tarjeta De Crédito;7792,23;17900,0;2027-08-02;2025-07-22;Food;329,21;App;Activo
C000682;Cliente 0682;Affluent;Quito;31,0;1482,52;Tarjeta De Crédito;1820,8;4300,0;2030-05-01;2025-07-26;Technology;23,94;Web;Activo
C001999;Cliente 1999;Affluent;Guayaquil;46,0;2835,18;Cuenta De Ahorros;9783,46;0,0;;2026-04-15;No Aplica;0,0;Web;Activo
C001779;Cliente 1779;Affluent;Quito;21,0;2197,43;Tarjeta De Crédito;1687,63;4300,0;2027-08-05;2026-05-23;Food;137,16;Branch;Activo
C001973;Cliente 1973;Premium;Quito;45,0;3880,35;Tarjeta De Crédito;319,48;8700,0;2028-11-19;2025-06-26;Fuel;112,4;Pos;Activo
C000428;Cliente 0428;Mass;Guayaquil;25,0;490,9;Tarjeta De Crédito;589,82;1200,0;2028-01-01;2025-04-28;Technology;37,21;App;Activo
C001861;Cliente 1861;Affluent;Cuenca;41,0;1924,51;Cuenta Corriente;3331,01;0,0;;2025-08-28;No Aplica;0,0;App;Activo
C001750;Cliente 1750;Mass;Cuenca;46,0;615,37;Tarjeta De Crédito;595,06;1800,0;2026-11-13;2025-06-04;Travel;17,98;Pos;Activo
C001073;Cliente 1073;Pyme;Guayaquil;37,0;3030,13;Crédito De Consumo;11704,32;0,0;2028-02-25;2025-10-13;No Aplica;0,0;Web;Activo
C000678;Cliente 0678;Affluent;Quito;39,0;2492,72;Cuenta Corriente;3593,99;0,0;;2026-07-31;No Aplica;0,0;Branch;Activo
C000111;Cliente 0111;Pyme;Quito;46,0;2412,35;Cuenta De Ahorros;5712,8;0,0;;2026-07-08;No Aplica;0,0;Pos;Activo
C001972;Cliente 1972;Premium;Quito;54,0;3101,76;Cuenta De Ahorros;15445,33;0,0;;2025-11-25;No Aplica;0,0;Branch;Activo
C000799;Cliente 0799;Joven;Cuenca;35,0;420,94;Cuenta De Ahorros;1248,57;0,0;;2026-04-10;No Aplica;0,0;Pos;Activo
C000681;Cliente 0681;Affluent;Quito;41,0;2182,48;Tarjeta De Crédito;600,5;4300,0;2027-06-12;2025-09-14;Supermarket;44,81;App;Activo
C002157;Cliente 2157;Affluent;Quito;22,0;2194,82;Tarjeta De Crédito;1622,18;5800,0;2028-04-17;2025-09-26;Streaming;100,96;Pos;Activo
C000322;Cliente 0322;Affluent;Quito;40,0;1897,67;Tarjeta De Crédito;1566,1;3200,0;2029-07-31;2025-06-26;Entertainment;71,46;Pos;Activo
C000811;Cliente 0811;Affluent;Guayaquil;27,0;1784,27;Cuenta Corriente;-100,0;0,0;;2025-08-30;No Aplica;0,0;App;Activo
C000217;Cliente 0217;Affluent;Cuenca;40,0;1401,83;Tarjeta De Crédito;1795,5;4200,0;2026-12-12;2025-08-29;Supermarket;69,39;Pos;Activo
C000744;Cliente 0744;Mass;Guayaquil;18,0;807,72;Crédito Hipotecario;79410,68;0,0;2027-12-03;2026-06-29;No Aplica;0,0;Web;Activo
C001320;Cliente 1320;Pyme;Cuenca;38,0;7250,0;Tarjeta De Crédito;4132,67;14300,0;2029-11-13;2026-03-10;Technology;172,65;Branch;Activo
C000017;Cliente 0017;Mass;Loja;46,0;612,39;Crédito Vehicular;10897,34;0,0;2029-09-08;2026-01-26;No Aplica;0,0;Branch;Activo
C000350;Cliente 0350;Joven;Ambato;51,0;633,22;Crédito Vehicular;6112,92;0,0;2030-10-03;2026-05-10;No Aplica;0,0;Branch;Activo
C001589;Cliente 1589;Pyme;Manta;41,0;3379,56;Crédito Hipotecario;101111,46;0,0;2031-05-13;2026-08-07;No Aplica;0,0;App;Activo
C001159;Cliente 1159;Affluent;Manta;27,0;1454,5;Tarjeta De Crédito;979,45;2600,0;2027-04-01;2026-08-01;Supermarket;83,18;Pos;Activo
C001844;Cliente 1844;Affluent;Guayaquil;55,0;3045,11;Tarjeta De Crédito;3136,24;6100,0;2030-03-11;2026-06-19;Others;295,87;Pos;Activo
C000518;Cliente 0518;Mass;Guayaquil;30,0;428,44;Tarjeta De Crédito;258,53;700,0;2028-08-12;2025-03-25;Technology;2,71;Pos;Activo
C001204;Cliente 1204;Affluent;Guayaquil;24,0;1669,62;Tarjeta De Crédito;621,41;2200,0;2028-06-06;2025-02-04;Streaming;86,8;App;Activo
C000155;Cliente 0155;Premium;Guayaquil;44,0;4576,61;Tarjeta De Crédito;1422,25;7400,0;2028-09-15;2025-04-06;Others;143,06;Pos;Activo
C000792;Cliente 0792;Mass;Quito;47,0;2947,0;Tarjeta De Crédito;556,26;6500,0;2026-11-06;2025-07-12;Streaming;46,25;Pos;Activo
C001733;Cliente 1733;Premium;Quito;27,0;6102,53;Cuenta Corriente;10952,43;0,0;;2026-05-06;No Aplica;0,0;Web;Activo
C000233;Cliente 0233;Mass;Guayaquil;40,0;846,93;Tarjeta De Crédito;676,08;2000,0;2028-08-17;;Supermarket;18,27;Atm;Activo
C000813;Cliente 0813;Joven;Ambato;52,0;935,02;Tarjeta De Crédito;1319,24;1800,0;2029-07-25;2026-05-08;Health;35,77;Web;Activo
C000141;Cliente 0141;Affluent;Quito;51,0;2728,62;Crédito De Consumo;10601,49;0,0;2029-07-15;2026-04-08;No Aplica;0,0;Atm;Activo
C001721;Cliente 1721;Premium;Quito;48,0;7234,76;Tarjeta De Crédito;4605,7;15800,0;2027-09-16;2025-02-02;Streaming;146,69;Pos;Activo
C000580;Cliente 0580;Joven;Guayaquil;56,0;575,5;Tarjeta De Crédito;226,36;1000,0;2029-04-04;2025-01-25;Fuel;120,76;Pos;Activo
C001583;Cliente 1583;Mass;Guayaquil;23,0;545,47;Tarjeta De Crédito;0,0;1200,0;2028-03-20;2025-07-05;Travel;19,0;App;Activo
C000201;Cliente 0201;Pyme;Cuenca;34,0;4113,93;Crédito Hipotecario;51284,56;0,0;2028-11-02;2026-05-15;No Aplica;0,0;Branch;Activo
C000118;Cliente 0118;Affluent;Guayaquil;32,0;1531,34;Tarjeta De Crédito;278,72;3800,0;2029-11-24;2025-08-05;Education;136,37;Pos;Activo
C001948;Cliente 1948;Joven;Quito;43,0;432,69;Tarjeta De Crédito;482,45;1200,0;2026-11-13;2025-10-23;Entertainment;7,72;Web;Activo
C000951;Cliente 0951;Affluent;Quito;45,0;2377,29;Tarjeta De Crédito;2513,47;4700,0;2029-02-26;2025-02-17;Health;122,58;Pos;Activo
C000527;Cliente 0527;Mass;Quito;18,0;568,56;Tarjeta De Crédito;216,45;700,0;2027-03-09;2025-09-17;Health;61,13;App;Activo
C001427;Cliente 1427;Mass;Manta;54,0;822,14;Tarjeta De Crédito;430,49;900,0;2028-07-28;2026-04-12;Health;63,06;Pos;Activo
C001901;Cliente 1901;Premium;Cuenca;67,0;4831,38;Tarjeta De Crédito;603,96;8700,0;2030-09-18;2025-07-12;Food;53,43;Branch;Activo
C001958;Cliente 1958;Mass;Quito;37,0;525,11;Cuenta Corriente;2366,34;0,0;;2025-01-04;No Aplica;0,0;Branch;Activo
C000149;Cliente 0149;Mass;Quito;37,0;1125,25;Tarjeta De Crédito;956,45;2900,0;2028-10-21;2026-03-08;Entertainment;108,36;App;Activo
C000653;Cliente 0653;Affluent;Quito;25,0;2368,46;Tarjeta De Crédito;1487,56;6800,0;2028-03-25;2026-05-24;Travel;211,15;Pos;Activo
