cliente_id;nombre_cliente;edad;ingreso_estimado;ciudad;segmento_cliente;total_saldo;total_cupo;cantidad_productos;Education;Entertainment;Food;Fuel;Health;No Aplica;Others;Streaming;Supermarket;Technology;Travel;consumo_total;segmento_conductual
C000473;Cliente 0473;56,0;1984,74;Loja;Affluent;7405,2699999999995;3800,0;2;0,0;0,0;0,0;0,0;219,04999999999998;0,0;0,0;135,9;479,08;0,0;217,95000000000002;1051,98;General Shopper
C000474;Cliente 0474;56,0;4641,96;Quito;Premium;12906,73;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000475;Cliente 0475;36,0;1236,69;Cuenca;Mass;17104,87;2700,0;3;41,24;0,0;0,0;100,5;0,0;0,0;0,0;53,67;138,61;0,0;156,78;490,80000000000007;General Shopper
C000476;Cliente 0476;36,0;989,44;Quito;Mass;21997,91;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000477;Cliente 0477;64,0;3107,36;Cuenca;Premium;17042,54;8400,0;2;336,4;0,0;0,0;0,0;0,0;0,0;0,0;1488,76;0,0;154,05;0,0;1979,2099999999998;Streaming Lover
C000478;Cliente 0478;53,0;1092,95;Manta;Mass;4408,76;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000479;Cliente 0479;35,0;1033,6;Cuenca;Pyme;2383,71;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000480;Cliente 0480;41,0;430,22;Cuenca;Mass;60606,06;500,0;3;0,0;23,88;0,0;71,24;0,0;0,0;5,3;40,9;0,0;24,27;77,34;242,93;General Shopper
C000481;Cliente 0481;36,0;2467,61;Quito;Pyme;769,59;6900,0;2;0,0;80,74000000000001;0,0;0,0;0,0;0,0;0,0;216,88;0,0;0,0;0,0;297,62;Streaming Lover
C000482;Cliente 0482;32,0;1254,56;Quito;Affluent;21228,98;2100,0;3;0,0;124,09;156,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;280,92;Food Lover
C000483;Cliente 0483;31,0;3260,26;Quito;Affluent;28585,16;7000,0;4;0,0;124,21;0,0;447,4;147,49;0,0;0,0;0,0;166,39;0,0;0,0;885,49;General Shopper
C000484;Cliente 0484;39,0;7416,87;Guayaquil;Premium;65012,799999999996;11600,0;4;0,0;1571,91;407,59;1557,83;0,0;0,0;473,11;3101,55;2049,23;0,0;0,0;9161,220000000001;General Shopper
C000485;Cliente 0485;18,0;789,07;Loja;Mass;21599,88;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000486;Cliente 0486;53,0;3805,37;Guayaquil;Premium;108352,46;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000487;Cliente 0487;23,0;484,15;Quito;Mass;97101,20000000001;1100,0;2;40,79;15,24;86,68;0,0;12,66;0,0;48,43;307,77;56,73;0,0;0,0;568,3000000000001;Streaming Lover
C000488;Cliente 0488;47,0;648,72;Manta;Joven;29936,65;1800,0;2;43,33;0,0;128,55;0,0;98,07000000000001;0,0;0,0;202,54;0,0;25,6;30,93;529,02;General Shopper
C000489;Cliente 0489;43,0;1056,6;Loja;Mass;143360,49;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000490;Cliente 0490;52,0;1212,76;Quito;Mass;8747,15;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000491;Cliente 0491;41,0;1105,28;Quito;Mass;4951,22;3300,0;2;0,0;178,03;359,47;0,0;0,0;0,0;369,32;0,0;239,39000000000001;66,45;0,0;1212,66;General Shopper
C000492;Cliente 0492;40,0;784,97;Cuenca;Joven;599,67;2100,0;1;0,0;0,0;26,05;142,67;0,0;0,0;7,29;18,89;327,84;0,0;0,0;522,74;General Shopper
C000493;Cliente 0493;26,0;835,28;Cuenca;Affluent;32460,73;1500,0;3;0,0;52,7;103,68;0,0;0,0;0,0;47,04;180,38;73,59;166,9;101,93;726,22;General Shopper
C000494;Cliente 0494;51,0;2246,88;Manta;Affluent;91427,67;5400,0;3;54,38;0,0;582,85;239,20000000000002;0,0;0,0;361,26;0,0;167,34;0,0;0,0;1405,0300000000002;General Shopper
C000495;Cliente 0495;36,0;1759,52;Guayaquil;Affluent;35228,020000000004;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000496;Cliente 0496;28,0;1540,09;Cuenca;Joven;232,53;1700,0;1;188,86;0,0;286,49;0,0;0,0;0,0;0,0;0,0;36,46;0,0;750,85;1262,66;Travel Lover
C000497;Cliente 0497;35,0;2406,38;Manta;Affluent;93608,03;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000498;Cliente 0498;57,0;2783,68;Guayaquil;Pyme;13899,45;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000499;Cliente 0499;20,0;4277,03;Quito;Premium;137245,6;0,0;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000500;Cliente 0500;34,0;1206,86;Guayaquil;Mass;7181,57;1200,0;2;105,22;0,0;188,1;238,05;377,75;0,0;0,0;238,58999999999997;0,0;0,0;0,0;1147,71;General Shopper
C000501;Cliente 0501;41,0;6577,22;Guayaquil;Premium;35293,73;16500,0;3;0,0;932,3;0,0;0,0;201,6;0,0;445,83;305,33;0,0;0,0;0,0;1885,06;General Shopper
C000502;Cliente 0502;49,0;631,7;Guayaquil;Mass;4003,04;1800,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,99;67,07;71,39;25,52;167,97;General Shopper
C000503;Cliente 0503;45,0;3104,87;Ambato;Pyme;23760,84;6100,0;2;82,65;0,0;0,0;0,0;184,37;0,0;99,87;0,0;92,37;0,0;0,0;459,26;General Shopper
C000504;Cliente 0504;55,0;686,35;Quito;Mass;7593,22;1300,0;2;43,11;0,0;0,0;72,74000000000001;0,0;0,0;0,0;0,0;0,0;72,22;0,0;188,07;General Shopper
C000505;Cliente 0505;50,0;3095,13;Quito;Premium;9296,47;6300,0;2;363,71000000000004;562,91;234,42;303,56;409,77;0,0;0,0;179,78;0,0;19,61;248,39;2322,1499999999996;General Shopper
C000506;Cliente 0506;34,0;535,2;Quito;Mass;623,49;700,0;1;0,0;0,0;72,43;0,0;29,77;0,0;0,0;0,0;0,0;0,0;14,17;116,37;Food Lover
C000507;Cliente 0507;56,0;1921,08;Cuenca;Mass;7037,99;3700,0;2;0,0;463,96000000000004;110,24;105,7;0,0;0,0;0,0;18,58;68,5;248,48000000000002;540,96;1556,42;General Shopper
C000508;Cliente 0508;35,0;1331,37;Quito;Affluent;71022,58;2000,0;2;121,28;79,19;210,91;0,0;0,0;0,0;0,0;0,0;0,0;103,43;0,0;514,81;General Shopper
C000509;Cliente 0509;51,0;727,42;Cuenca;Mass;1647,53;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000510;Cliente 0510;29,0;880,46;Quito;Mass;17149,42;2600,0;2;0,0;23,65;268,61999999999995;201,43;0,0;0,0;42,4;0,0;0,0;0,0;83,95;620,05;General Shopper
C000511;Cliente 0511;42,0;859,97;Guayaquil;Mass;799,21;2200,0;2;180,22;0,0;249,22000000000003;0,0;22,75;0,0;189,67000000000002;25,91;371,79999999999995;0,0;0,0;1039,5700000000002;General Shopper
C000512;Cliente 0512;53,0;2532,18;Quito;Pyme;2950,97;6600,0;1;162,79;0,0;0,0;0,0;60,95;0,0;0,0;146,13;311,37;0,0;241,89;923,13;General Shopper
C000513;Cliente 0513;41,0;2200,13;Quito;Affluent;25553,97;2500,0;3;0,0;213,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;57,07;239,85;510,75;General Shopper
C000514;Cliente 0514;29,0;710,62;Quito;Mass;3565,4199999999996;1400,0;2;0,0;0,0;432,3;0,0;15,11;0,0;0,0;0,0;95,89;0,0;0,0;543,3;Food Lover
C000515;Cliente 0515;42,0;428,68;Ambato;Joven;68337,54;1000,0;3;0,0;20,24;126,87;0,0;0,0;0,0;0,0;0,0;32,06;77,44;13,41;270,02000000000004;General Shopper
C000516;Cliente 0516;29,0;762,38;Guayaquil;Mass;23542,15;1200,0;3;0,0;162,6;262,12;0,0;0,0;0,0;0,0;0,0;36,95;0,0;392,09000000000003;853,76;General Shopper
C000517;Cliente 0517;36,0;542,35;Quito;Joven;1562,1999999999998;1500,0;2;18,47;7,67;127,57000000000001;30,96;87,41999999999999;0,0;130,87;0,0;89,8;0,0;0,0;492,76;General Shopper
C000518;Cliente 0518;30,0;428,44;Guayaquil;Mass;4831,360000000001;700,0;3;0,0;20,71;0,0;57,019999999999996;20,59;0,0;0,0;13,68;0,0;40,72;20,08;172,79999999999995;General Shopper
C000519;Cliente 0519;38,0;627,12;Manta;Joven;2288,93;1200,0;2;0,0;0,0;28,6;0,0;0,0;0,0;0,0;0,0;0,0;14,6;51,72;94,92;Travel Lover
C000520;Cliente 0520;40,0;928,56;Cuenca;Mass;6393,35;2400,0;2;130,01;0,0;0,0;0,0;0,0;0,0;18,74;0,0;0,0;66,97;13,57;229,29;General Shopper
C000521;Cliente 0521;55,0;4631,87;Guayaquil;Premium;120722,29;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000522;Cliente 0522;41,0;853,05;Cuenca;Mass;7544,66;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000523;Cliente 0523;45,0;839,22;Quito;Mass;290,94;1700,0;1;0,0;0,0;0,0;31,43;0,0;0,0;270,28999999999996;42,730000000000004;0,0;328,21999999999997;597,38;1270,05;General Shopper
C000524;Cliente 0524;35,0;1382,36;Guayaquil;Pyme;25830,54;3200,0;3;116,6;38,99;219,89;0,0;0,0;0,0;0,0;580,84;194,84;0,0;0,0;1151,16;Streaming Lover
C000525;Cliente 0525;44,0;809,82;Guayaquil;Mass;7018,34;900,0;2;93,66;54,37;56,120000000000005;21,38;39,95;0,0;0,0;12,84;161,62;102,71;0,0;542,6500000000001;General Shopper
C000526;Cliente 0526;32,0;525,02;Quito;Mass;68522,22;1500,0;3;69,59;0,0;57,160000000000004;0,0;21,919999999999998;0,0;60,25;0,0;14,83;9,37;10,18;243,3;General Shopper
C000527;Cliente 0527;18,0;568,56;Quito;Mass;3025,61;700,0;3;0,0;10,66;0,0;0,0;151,97;0,0;162,28;0,0;0,0;0,0;35,14;360,05;General Shopper
C000528;Cliente 0528;59,0;2353,61;Quito;Affluent;124078,14;5100,0;3;0,0;0,0;84,17;82,54;64,85;0,0;93,02;0,0;89,53;255,51999999999998;0,0;669,63;General Shopper
C000529;Cliente 0529;57,0;1497,26;Guayaquil;Affluent;7857,7300000000005;3700,0;3;0,0;33,2;74,27;0,0;0,0;0,0;0,0;54,96;215,13;99,42;221,02;698,0;General Shopper
C000530;Cliente 0530;29,0;1482,02;Quito;Mass;42275,59;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000531;Cliente 0531;56,0;670,99;Quito;Joven;64375,46000000001;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000532;Cliente 0532;20,0;730,45;Guayaquil;Joven;3937,38;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000533;Cliente 0533;45,0;766,22;Quito;Mass;74433,69;1100,0;3;31,4;0,0;143,86;0,0;0,0;0,0;0,0;21,76;0,0;38,14;0,0;235,16000000000003;Food Lover
C000534;Cliente 0534;22,0;1135,26;Manta;Mass;74501,83;3300,0;3;62,17;0,0;0,0;0,0;290,49;0,0;57,12;0,0;20,47;0,0;138,03;568,2800000000001;General Shopper
C000535;Cliente 0535;18,0;2732,78;Quito;Affluent;20109,75;5000,0;3;0,0;70,27;0,0;0,0;0,0;0,0;0,0;194,0;22,52;0,0;0,0;286,79;Streaming Lover
C000536;Cliente 0536;36,0;643,63;Manta;Mass;135548,91;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000537;Cliente 0537;27,0;837,67;Loja;Mass;377,34;1200,0;1;0,0;32,54;170,97;53,67;0,0;0,0;0,0;149,65;16,94;27,29;75,95;527,01;General Shopper
C000538;Cliente 0538;44,0;773,91;Guayaquil;Mass;6683,46;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000539;Cliente 0539;25,0;1124,8;Guayaquil;Mass;137542,58;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000540;Cliente 0540;41,0;756,61;Guayaquil;Mass;5670,83;2200,0;2;0,0;96,49000000000001;79,86;0,0;18,34;0,0;43,36;0,0;64,76;24,41;23,87;351,0900000000001;General Shopper
C000541;Cliente 0541;53,0;882,92;Cuenca;Mass;120651,59999999999;1000,0;2;70,49;24,75;62,62;203,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;361,53;General Shopper
C000542;Cliente 0542;43,0;1125,96;Cuenca;Mass;74584,62999999999;2700,0;3;0,0;0,0;158,44;135,06;0,0;0,0;0,0;0,0;0,0;32,87;859,76;1186,13;Travel Lover
C000543;Cliente 0543;36,0;778,05;Guayaquil;Mass;6002,88;1200,0;3;0,0;54,68;102,6;55,21;0,0;0,0;118,35;0,0;138,88;0,0;0,0;469,72;General Shopper
C000544;Cliente 0544;43,0;1371,56;Cuenca;Pyme;19850,359999999997;1800,0;2;237,5;112,46;0,0;202,85;0,0;0,0;48,11;0,0;79,53;0,0;11,36;691,81;General Shopper
C000545;Cliente 0545;46,0;1194,51;Guayaquil;Mass;71880,23;2700,0;3;95,36;143,84;94,72999999999999;0,0;28,98;0,0;93,37;0,0;312,05;0,0;118,85;887,18;General Shopper
C000546;Cliente 0546;48,0;916,39;Manta;Mass;1539,59;2400,0;2;0,0;0,0;0,0;0,0;0,0;0,0;60,04;37,28;0,0;81,16;0,0;178,48;General Shopper
C000547;Cliente 0547;34,0;1212,24;Guayaquil;Mass;4135,84;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000548;Cliente 0548;33,0;2792,79;Guayaquil;Premium;139534,41;7200,0;4;0,0;0,0;749,02;0,0;0,0;0,0;307,44;61,2;225,3;454,97;130,41;1928,3400000000001;General Shopper
C000549;Cliente 0549;47,0;1141,13;Cuenca;Mass;10530,970000000001;3000,0;3;0,0;55,74;330,02;88,62;0,0;0,0;0,0;31,78;16,38;30,56;0,0;553,0999999999999;Food Lover
C000550;Cliente 0550;18,0;1666,88;Manta;Pyme;12579,91;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000551;Cliente 0551;47,0;479,36;Cuenca;Mass;29980,36;1400,0;2;7,67;24,08;0,0;18,44;0,0;0,0;42,62;0,0;0,0;30,16;132,73000000000002;255,70000000000002;Travel Lover
C000552;Cliente 0552;35,0;1993,66;Guayaquil;Affluent;6434,889999999999;2100,0;2;104,46;0,0;79,8;103,17;62,88;0,0;0,0;0,0;0,0;59,96;0,0;410,27;General Shopper
C000553;Cliente 0553;43,0;469,47;Ambato;Joven;4526,09;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000554;Cliente 0554;23,0;2445,71;Manta;Affluent;11892,89;3900,0;2;216,01;166,78;68,46;0,0;142,86;0,0;0,0;570,5799999999999;84,5;584,94;0,0;1834,1299999999999;General Shopper
C000555;Cliente 0555;42,0;539,48;Quito;Joven;24358,65;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000556;Cliente 0556;27,0;881,1;Ambato;Mass;3451,91;1700,0;2;0,0;52,17;38,15;0,0;0,0;0,0;91,08;381,28;116,12;42,03;0,0;720,8299999999999;Streaming Lover
C000557;Cliente 0557;50,0;5055,6;Guayaquil;Premium;15030,9;11900,0;2;337,25;238,27;0,0;0,0;275,19;0,0;0,0;674,81;1675,77;223,42;0,0;3424,71;General Shopper
C000558;Cliente 0558;38,0;932,23;Guayaquil;Mass;69449,20999999999;1500,0;2;87,57;91,47;149,17000000000002;25,68;0,0;0,0;0,0;0,0;83,28;0,0;0,0;437,16999999999996;General Shopper
C000559;Cliente 0559;43,0;852,91;Quito;Mass;5337,5599999999995;1900,0;2;0,0;128,56;51,019999999999996;15,91;0,0;0,0;0,0;184,14;0,0;0,0;155,94;535,5699999999999;General Shopper
C000560;Cliente 0560;40,0;884,71;Quito;Joven;2890,1600000000003;1000,0;2;300,84000000000003;53,59;0,0;0,0;0,0;0,0;0,0;239,53;0,0;0,0;0,0;593,96;General Shopper
C000561;Cliente 0561;50,0;2103,11;Quito;Affluent;113428,84999999999;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000562;Cliente 0562;22,0;963,67;Manta;Mass;4572,37;1800,0;2;0,0;0,0;263,39;16,1;107,8;0,0;0,0;345,1;46,84;25,57;111,28;916,08;General Shopper
C000563;Cliente 0563;59,0;5012,14;Guayaquil;Premium;84882,98999999999;10100,0;3;354,26000000000005;335,77;667,4000000000001;0,0;426,29;0,0;0,0;0,0;916,48;277,15;0,0;2977,35;General Shopper
C000564;Cliente 0564;24,0;845,79;Guayaquil;Joven;1345,93;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000565;Cliente 0565;38,0;1201,96;Quito;Mass;15492,52;2500,0;4;0,0;254,03;227,12;0,0;47,9;0,0;113,74;53,09;143,07;0,0;172,05;1011,0;General Shopper
C000566;Cliente 0566;42,0;735,71;Guayaquil;Joven;13866,54;1800,0;2;0,0;0,0;26,31;0,0;0,0;0,0;44,49;101,43;0,0;89,14;0,0;261,37;General Shopper
C000567;Cliente 0567;50,0;1103,12;Guayaquil;Mass;74700,33;3100,0;3;0,0;0,0;93,3;75,18;14,8;0,0;24,75;119,58;86,72;0,0;0,0;414,33000000000004;General Shopper
C000568;Cliente 0568;44,0;751,6;Cuenca;Mass;25813,88;2200,0;3;0,0;301,41999999999996;0,0;0,0;0,0;0,0;46,59;296,7;95,36;87,38;0,0;827,4499999999999;General Shopper
C000569;Cliente 0569;25,0;820,48;Guayaquil;Mass;83535,24;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000570;Cliente 0570;36,0;1227,75;Quito;Mass;2628,91;1500,0;2;45,45;141,89;847,6;12,67;159,64999999999998;0,0;0,0;0,0;335,95;143,28;0,0;1686,4899999999998;Food Lover
C000571;Cliente 0571;52,0;9931,98;Guayaquil;Premium;51837,729999999996;22300,0;3;404,66;0,0;1195,65;0,0;1056,54;0,0;544,64;361,18;0,0;0,0;0,0;3562,67;General Shopper
C000572;Cliente 0572;52,0;896,11;Ambato;Mass;95263,6;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000573;Cliente 0573;18,0;5486,83;Cuenca;Premium;39760,22;12400,0;2;0,0;0,0;542,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1430,9;1973,3500000000001;Travel Lover
C000574;Cliente 0574;45,0;3953,96;Quito;Affluent;262,83;4300,0;2;0,0;540,62;102,88;0,0;0,0;0,0;0,0;1104,35;0,0;0,0;147,75;1895,6;Streaming Lover
C000575;Cliente 0575;25,0;484,83;Guayaquil;Mass;1973,73;1000,0;2;0,0;0,0;0,0;53,54;0,0;0,0;81,16;0,0;89,11;14,04;9,55;247,39999999999998;General Shopper
C000576;Cliente 0576;39,0;3245,47;Cuenca;Affluent;86559,64;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000577;Cliente 0577;36,0;1925,81;Guayaquil;Affluent;653,27;2600,0;1;0,0;62,66;0,0;737,69;121,0;0,0;53,89;318,57;40,27;272,17;18,07;1624,32;General Shopper
C000578;Cliente 0578;47,0;2798,85;Manta;Affluent;13085,86;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000579;Cliente 0579;18,0;5599,58;Guayaquil;Premium;158653,03;9600,0;4;442,28;0,0;0,0;666,19;81,23;0,0;0,0;0,0;0,0;464,23;1750,07;3404,0;Travel Lover
C000580;Cliente 0580;56,0;575,5;Guayaquil;Joven;15099,81;1000,0;4;99,25;0,0;28,91;120,76;38,25;0,0;120,17;0,0;16,19;198,07;0,0;621,6;General Shopper
C000581;Cliente 0581;36,0;2946,73;Guayaquil;Pyme;41730,77;6300,0;4;0,0;154,62;1125,26;0,0;0,0;0,0;0,0;0,0;477,05;0,0;732,33;2489,26;General Shopper
C000582;Cliente 0582;46,0;1230,41;Guayaquil;Mass;20360,68;1400,0;3;0,0;0,0;93,91;133,84;0,0;0,0;0,0;241,83;0,0;0,0;15,12;484,70000000000005;General Shopper
C000583;Cliente 0583;36,0;1577,87;Loja;Affluent;7266,110000000001;2200,0;2;107,53;0,0;962,32;91,43;211,03;0,0;60,41;26,44;482,02;25,77;39,83;2006,7799999999997;General Shopper
C000584;Cliente 0584;47,0;6325,61;Guayaquil;Affluent;12362,42;12500,0;2;483,12;0,0;0,0;302,88;0,0;0,0;72,59;558,09;239,67;0,0;0,0;1656,35;General Shopper
C000585;Cliente 0585;40,0;5513,05;Quito;Pyme;15561,84;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000586;Cliente 0586;42,0;3325,94;Quito;Premium;31200,11;8400,0;4;0,0;138,85;0,0;472,68;0,0;0,0;0,0;0,0;0,0;0,0;1506,1;2117,63;Travel Lover
C000587;Cliente 0587;27,0;2112,97;Quito;Affluent;2833,05;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000588;Cliente 0588;19,0;1098,82;Loja;Mass;2979,48;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000589;Cliente 0589;56,0;2534,15;Loja;Pyme;7960,33;4400,0;2;0,0;0,0;112,73;62,44;68,51;0,0;0,0;0,0;0,0;90,27;1392,05;1726,0;Travel Lover
C000590;Cliente 0590;22,0;1567,1;Quito;Affluent;21597,53;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000591;Cliente 0591;37,0;1044,72;Guayaquil;Mass;28407,96;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000592;Cliente 0592;39,0;563,77;Guayaquil;Mass;4384,58;1600,0;2;0,0;0,0;0,0;73,85;67,94;0,0;0,0;0,0;0,0;106,17999999999999;132,19;380,15999999999997;General Shopper
C000593;Cliente 0593;40,0;1276,29;Guayaquil;Pyme;2549,63;0,0;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000594;Cliente 0594;49,0;973,26;Guayaquil;Mass;2716,5699999999997;2500,0;3;0,0;0,0;0,0;0,0;67,8;0,0;0,0;0,0;184,74;38,14;348,68;639,36;Travel Lover
C000595;Cliente 0595;29,0;1173,43;Quito;Mass;6390,209999999999;2100,0;3;0,0;102,76;83,11;0,0;105,93;0,0;13,13;157,43;19,65;272,41;38,05;792,47;General Shopper
C000596;Cliente 0596;18,0;661,13;Guayaquil;Mass;3570,6400000000003;700,0;3;0,0;119,41;43,23;0,0;57,95;0,0;14,46;65,94;176,0;129,94;0,0;606,9300000000001;General Shopper
C000597;Cliente 0597;61,0;3321,62;Guayaquil;Affluent;28969,37;7000,0;3;131,25;0,0;213,42;0,0;94,91;0,0;0,0;343,83;122,69;319,41;0,0;1225,51;General Shopper
C000598;Cliente 0598;38,0;6821,75;Quito;Premium;25759,06;18200,0;2;0,0;1013,49;980,68;0,0;0,0;0,0;504,82;0,0;485,82;0,0;207,81;3192,62;General Shopper
C000599;Cliente 0599;23,0;1038,01;Cuenca;Mass;6260,81;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000600;Cliente 0600;28,0;350,0;Guayaquil;Joven;20209,459999999995;700,0;4;0,0;83,07;0,0;0,0;0,0;0,0;30,95;25,04;0,0;0,0;70,5;209,56;General Shopper
C000601;Cliente 0601;37,0;833,98;Guayaquil;Joven;34303,49;2100,0;3;54,49;0,0;143,27999999999997;36,79;24,92;0,0;0,0;7,13;43,86;0,0;125,3;435,77;General Shopper
C000602;Cliente 0602;28,0;1891,75;Loja;Affluent;101786,57;0,0;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000603;Cliente 0603;29,0;350,0;Quito;Joven;927,42;1000,0;2;0,0;19,84;40,46;0,0;25,83;0,0;27,23;42,74;40,04;62,29;0,0;258,43;General Shopper
C000604;Cliente 0604;28,0;4163,61;Ambato;Premium;44259,53999999999;6400,0;4;0,0;113,33;631,4;197,34;0,0;0,0;0,0;544,25;0,0;133,47;0,0;1619,7900000000002;General Shopper
C000605;Cliente 0605;23,0;828,68;Quito;Joven;6021,68;1800,0;3;237,95;0,0;47,83;11,81;146,06;0,0;159,72;63,650000000000006;0,0;0,0;0,0;667,02;General Shopper
C000606;Cliente 0606;37,0;1097,71;Quito;Mass;34459,78;0,0;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Sin Consumo
C000607;Cliente 0607;18,0;2513,53;Ambato;Affluent;7834,81;4600,0;3;0,0;335,3;0,0;0,0;0,0;0,0;745,05;174,58;492,43;325,45;176,82;2249,63;General Shopper
C000608;Cliente 0608;26,0;553,49;Guayaquil;Mass;1285,5500000000002;1000,0;2;88,69;67,62;292,03;11,1;0,0;0,0;18,72;0,0;26,97;0,0;61,17;566,3;Food Lover
C000609;Cliente 0609;23,0;786,95;Cuenca;Mass;101470,68;2200,0;2;0,0;36,34;216,33;0,0;74,59;0,0;0,0;0,0;62,86;0,0;0,0;390,12;Food Lover
C000610;Cliente 0610;25,0;810,71;Quito;Mass;52139,18000000001;1400,0;3;0,0;0,0;663,39;20,58;0,0;0,0;0,0;0,0;126,81;55,45;20,55;886,78;Food Lover
C000611;Cliente 0611;34,0;6658,78;Quito;Premium;130531,87;13900,0;3;0,0;0,0;1881,0100000000002;0,0;0,0;0,0;0,0;0,0;505,53999999999996;264,67;0,0;2651,2200000000003;Food Lover
